"소득","가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액"
1116333,688563,625230,63333
1116417,951663,708330,243333
1116557,1227173,1225243,1930
1116667,1030749,824082,206667
1116667,1062367,1062367,0
1116667,2277395,2085282,192113
1116667,2562680,2404070,158610
1116667,3558604,3460721,97883
111667,553098,458801,94297
11167129,3852016,1843842,2008174
1116800,780538,760538,20000
1117000,663510,500420,163090
1117000,824680,804680,20000
11176000,5921144,3211304,2709840
1117680,1941860,1911860,30000
11179580,7788162,3373142,4415020
11181450,6510513,3452010,3058503
1118333,1046181,958588,87593
1118440,1238979,1222312,16667
11185097,6745505,4220948,2524557
11186280,8285748,5088538,3197210
11186333,7671707,5964048,1707659
1118657,1601421,1373011,228410
11186631,7259765,2823295,4436470
1118913,1232322,1103349,128973
1119210,914224,744224,170000
1119417,1752681,1403618,349063
11194580,6628671,3044751,3583920
1119622,5665736,4824047,841689
1119900,835684,805684,30000
1119998,3450168,3311681,138487
1120000,1718263,1546803,171460
1120000,3533248,3287268,245980
11200000,5387866,3641266,1746600
11202460,5479978,3947568,1532409
1120333,1039983,976667,63317
1120760,970188,886855,83333
1121000,630525,625025,5500
1121060,848111,718241,129870
1121096,426610,426610,0
1121294,1831587,1392037,439550
1121810,1985779,1432439,553340
11221137,5561584,3577699,1983884
1122165,570335,245335,325000
1122217,641400,394400,247000
11224360,7661334,3443334,4218000
1122601,1012831,688831,324000
1122667,982405,892405,90000
1123009,1147919,1064586,83333
11232530,6429033,3980338,2448695
11233296,5561094,3516264,2044830
11233333,9298799,6568579,2730220
1123750,875978,770478,105500
1124000,2031242,1705632,325610
1124020,947043,763710,183333
1124450,2385948,2197698,188250
1124820,1729338,1093625,635713
1125000,2821866,2347131,474735
11250000,7983857,7082688,901169
1125167,968879,832212,136667
1125240,702642,643272,59370
1125690,867710,865710,2000
11256981,5526563,3519019,2007543
1126000,1515183,1225183,290000
1126113,1816080,1559997,256083
1126330,859131,458501,400630
1126460,710447,653780,56667
11266667,5892100,4502680,1389420
11268980,7331837,3635557,3696280
11276000,6881546,3686055,3195492
1127614,869842,469842,400000
11277657,5813348,2387947,3425401
1128025,2880741,2418791,461950
11282767,12182575,8060221,4122353
11282987,7143416,3842346,3301070
11283240,5745477,2611687,3133790
11289230,6118041,4640481,1477560
1129000,2226842,1798142,428700
1129010,799110,699110,100000
1129153,771167,476093,295073
11293583,9132967,6529531,2603437
1129717,1806003,1572670,233333
1129766,1842360,1417920,424440
11298335,7235217,3028774,4206443
1130070,2544017,1527684,1016333
1130109,2888507,2726661,161847
1130180,2884683,2546683,338000
11303356,10480383,7783843,2696540
1130570,1113813,1070480,43333
1130796,2338100,1860947,477153
1130852,363206,326539,36667
1131080,1041617,970557,71060
1131273,1445833,1197999,247833
1131333,1001216,769619,231597
11314667,7034767,4718582,2316185
1131667,1145829,1019495,126333
11319993,16644381,12805386,3838994
1132000,1284463,1227783,56680
1132000,937057,717390,219667
11320000,2478527,1464896,1013631
1132343,1038923,988923,50000
1132587,3730498,2714802,1015696
1132997,4810703,4648728,161975
11330989,4932316,2732087,2200229
1133122,1915620,1618854,296766
1133219,1299141,1290141,9000
1133333,1054119,1054119,0
1133333,1080424,1030424,50000
1133333,1156476,1033373,123103
1133333,1293698,1278998,14700
1133333,1414529,1105563,308967
1133333,1662857,1634523,28333
1133333,396464,369797,26667
1133333,557263,557263,0
11333333,7501213,3501213,4000000
1133360,583739,583739,0
1133443,1304333,1270897,33437
1133497,1262234,1212234,50000
1133543,947547,844213,103333
1133750,825673,600673,225000
1134550,1163262,1123262,40000
1134667,704835,580835,124000
11346700,6336115,3723570,2612545
1134750,1739570,1711570,28000
1134913,270281,251948,18333
1135300,972806,847996,124810
1135333,1167416,1129553,37863
1135350,1473253,1345968,127285
1135410,1029124,951687,77437
11357010,6435765,3612167,2823599
1135833,1651249,1203582,447667
1135980,2275566,1057026,1218540
1136000,2106724,1969999,136725
1136173,756540,730380,26160
1136333,1180918,1081895,99023
1136833,1425533,848533,577000
1136980,1156149,1117815,38333
1137083,2333014,2251647,81367
1137400,868777,842110,26667
1137667,1968859,1638729,330130
1137873,1132524,974790,157733
11379531,7837865,5583204,2254661
1138000,3011440,2286070,725370
1138400,948443,800443,148000
1138593,869429,549429,320000
1139080,1077686,929771,147914
1139090,705943,582609,123333
1139303,11892596,10761235,1131361
11393167,13918522,11707982,2210540
1139470,1666514,1531221,135293
11395000,6066846,4174936,1891910
114000,1502605,1489605,13000
1140000,1430972,1265786,165186
1140633,639623,616290,23333
11406391,9295203,6302726,2992477
11406659,11299681,6943768,4355913
11411910,4464670,3178558,1286112
1141267,1019842,986509,33333
11418440,8401067,6043094,2357973
1141980,1308871,1006871,302000
1142230,512270,512270,0
1142447,628727,628727,0
1142670,356330,356330,0
11428540,4397381,1433071,2964310
1143333,539573,496240,43333
11436966,3897814,2485858,1411957
11439230,11069657,7568252,3501405
11439347,7459471,4657138,2802333
11440000,12472347,5348822,7123525
1144010,1456180,837206,618973
11450000,7424469,5853302,1571167
1145279,832305,676595,155709
11453333,6997617,4022817,2974800
11459110,7773991,5196951,2577040
1146070,1140999,875682,265317
1146133,1142784,902224,240560
11470000,7402250,5512864,1889386
1147320,904383,897717,6667
1147500,1072386,849052,223333
11475400,6850697,3382267,3468430
1147560,917482,731739,185743
1147955,1831075,1324075,507000
11479809,5476959,3569017,1907942
1148017,1080240,1052207,28033
1148417,1017140,907140,110000
1148660,1556614,1466614,90000
1148750,3075169,1940169,1135000
1149333,1399177,1399177,0
1149467,753017,725661,27357
1150000,1029640,825640,204000
1150000,1222265,911808,310457
1150000,1455110,1450110,5000
1150000,1468560,1445420,23140
1150000,1598865,857199,741667
1150000,1725627,1685627,40000
1150000,1930413,1800577,129837
1150000,560132,461445,98687
11500000,1138999,1138999,0
1150600,801657,786990,14667
11506667,1870155,1849205,20950
1150917,1035169,863313,171857
1151407,1082497,965179,117318
11518040,7159785,2638442,4521343
1151830,984185,983875,310
11519890,5255906,3033283,2222623
1152070,957638,946178,11460
1152165,1456661,1397661,59000
1152360,884504,803254,81250
11529463,7389891,5091374,2298517
1154613,1722990,1303060,419930
1154677,1146347,636467,509880
1154900,773020,759687,13333
1154950,430667,427333,3333
1155000,1623359,1381049,242310
11554889,8235162,4397831,3837331
1155750,1028380,1028380,0
1156000,730977,477643,253333
1156100,1128717,1091327,37390
1156145,463980,407313,56667
11564053,22866229,19160555,3705675
11569790,5739860,4417860,1322000
11572485,6900137,5184733,1715405
1157607,1370181,1231714,138467
11577670,5490785,2836061,2654725
11579519,7781545,4702890,3078655
11580000,7293186,3970176,3323010
11588484,4645364,1274559,3370806
1158860,1404207,1032957,371250
1158950,746280,580613,165667
11594120,5227729,2549698,2678031
1159543,930667,906333,24333
1159729,1128801,1037174,91627
1159870,944930,934930,10000
1159878,806060,796060,10000
1160000,1342879,887479,455400
1160085,1229011,556726,672285
1160167,883996,415663,468333
1160474,1819179,1739179,80000
1160840,1415630,1415630,0
11610440,8733852,4960179,3773673
11611790,6159517,4334247,1825270
1161270,1801658,1522198,279460
1161837,1840744,1408411,432333
11623333,5519823,3153586,2366237
1162453,1220360,723840,496520
11625393,4543257,2433482,2109775
1163990,1455275,1455275,0
1164200,1256075,1168515,87560
1165320,543055,518035,25020
1165870,1751407,1309767,441640
1166000,1093963,872258,221705
1166060,1370880,764880,606000
1166100,1062615,915948,146667
1166102,664280,663987,293
1166230,753520,753520,0
11663660,7087046,4647976,2439070
1166667,1100743,1013743,87000
1166667,1145984,1028044,117940
1166667,1146699,994622,152077
1166667,1271693,1174959,96733
1166667,1453883,1299309,154573
1166667,1633093,900150,732943
1166667,2927789,964235,1963554
1166667,675517,675517,0
1166667,836351,730684,105667
1166667,946561,863227,83333
116667,4602491,3129055,1473437
11668317,21384138,19429751,1954387
1166940,683005,513895,169110
1166987,1225710,1220113,5597
11670000,1972827,1691557,281270
11675715,5091709,3869423,1222286
1167614,726620,695900,30720
11679565,8483957,4592371,3891586
1167981,1238962,1183996,54967
11680000,4968704,3588853,1379851
11681340,12211389,10430909,1780480
1168140,1071076,870076,201000
1168140,1450534,1388698,61837
11683533,7822321,3693804,4128517
1168519,1479875,1413315,66560
1168733,741998,653504,88493
1168788,1024043,1024043,0
1168825,1377790,934060,443730
11688490,7886270,2071740,5814530
1169067,1511272,1494305,16967
1169610,1012676,996009,16667
1169750,1076584,843584,233000
11699100,6299946,4226091,2073855
117000,404960,347880,57080
1170000,1059749,709749,350000
11700000,5927067,5900400,26667
11700000,6020839,3328109,2692730
11700000,7278931,6722221,556710
1170030,534638,521638,13000
11700378,10257731,5405164,4852567
1170410,962874,862874,100000
1170417,464727,200727,264000
1170417,817937,627083,190853
11704302,2638149,1675157,962992
1170833,3781899,3490701,291198
1170923,722196,363863,358333
1171000,1406160,1402310,3850
11716620,6733301,4223167,2510135
11717904,8604917,5188435,3416482
1171814,915974,915974,0
1171995,644920,644920,0
1172000,2256658,1850190,406468
1172000,4974615,4877515,97100
1172483,1062977,1005477,57500
11725810,6591676,4434410,2157267
1172680,1479645,1363180,116465
1172715,1004250,966750,37500
11728500,4051254,2273644,1777610
1173130,740595,535095,205500
11731671,21860086,18935561,2924524
1173333,888788,523137,365652
1173390,1086590,1086590,0
11735985,6841133,4650778,2190356
1173680,1271518,861185,410333
1174130,658525,568490,90035
11744725,9239789,5597628,3642162
1174680,970160,825160,145000
1174910,629587,612920,16667
1175070,1333812,1243812,90000
1175467,1327077,1160410,166667
1175530,1193679,893679,300000
1175560,455665,390655,65010
1176000,1478298,1313191,165107
11761067,7563541,4268115,3295427
1176630,1783750,1585810,197940
1176667,1483727,1295598,188129
11773268,8173650,4316651,3857000
1177348,2316770,942200,1374570
11773750,8225057,6049157,2175900
11775780,3173888,2016484,1157404
1177983,649210,422543,226667
1177991,1437033,1378033,59000
1178230,745172,567302,177870
1178272,653276,637176,16100
11784337,6450899,3857203,2593697
1178633,3295656,2816633,479023
1178703,1230353,660353,570000
11787083,7029110,4616116,2412994
11789290,10318551,6106321,4212230
11791350,10016407,4490007,5526400
1179159,1162822,980971,181851
1179360,1106249,1043249,63000
11795000,7393739,5140196,2253543
1179537,2200981,1597648,603333
11799486,9036565,3411080,5625486
1180000,1204859,1186789,18070
1180000,425268,295268,130000
1180064,2140168,1354268,785900
1180667,1076956,957143,119813
1181167,1011183,970683,40500
1181333,754382,656589,97793
1181790,815929,794259,21670
11825500,7875555,3515215,4360340
1182573,659382,608615,50767
1183013,1261764,995505,266260
1183333,1384409,1219439,164970
1183333,933068,459735,473333
11837450,5347895,3321949,2025946
11838000,8280573,6873543,1407030
11838076,3085604,2390184,695420
1183970,620316,620316,0
11843335,1333290,1143290,190000
11845700,5527680,3818950,1708730
1184740,1478275,1321927,156348
1184750,1230928,1067594,163333
1184797,1070670,895670,175000
1184920,1762392,1533652,228739
1185000,1891768,1891768,0
11850000,6159089,3719112,2439977
1185378,1957037,1907037,50000
1185420,1177140,1177140,0
1185500,1116502,1116502,0
1185750,1108255,749005,359250
1185797,1750343,1543196,207147
1185950,568187,515867,52320
1186233,1183307,1026350,156957
1186480,1549316,1229046,320270
1186667,1145150,727150,418000
1186667,1456380,1349714,106667
1186813,1591029,1585122,5907
1186873,385347,278177,107170
11869706,7080398,5027444,2052954
11870430,10195398,6933758,3261640
1187067,860032,785629,74403
1187083,1212627,1120384,92243
11871150,7419584,5044924,2374660
1187472,1183876,1170736,13140
1187580,1017680,1017680,0
11878078,24467418,20883743,3583675
11878298,6178099,4388211,1789888
1188000,3641654,2914739,726915
11886162,9532530,7821120,1711410
1188970,1217985,1007555,210430
1189060,1320350,1320350,0
11898956,7238766,4448773,2789993
11899739,5494829,3230937,2263892
1190000,1223752,1182195,41557
1190000,573105,549438,23667
11900000,6970804,3246104,3724700
1190127,563065,459269,103797
1190233,986783,603783,383000
1190510,1169123,945790,223333
1190933,1065547,1065547,0
1190970,1441226,1039559,401667
11913673,5564037,4089015,1475022
1191467,1407966,1024633,383333
1191610,858181,728181,130000
1191833,1148574,749574,399000
1192000,1049804,1036804,13000
1192267,1058183,809850,248333
11923273,10844758,7316705,3528052
1192551,3384779,2879771,505008
1193060,1446138,522288,923850
1193750,1028754,866314,162440
1193900,809850,598850,211000
1194060,2326510,1809437,517073
1194617,687039,581706,105333
1194673,860531,692605,167927
11947233,7635547,5669816,1965731
1195130,1461057,1056307,404750
1195280,2891525,1532265,1359260
1195333,418443,348443,70000
1195367,896282,827449,68833
11955000,2467231,1563351,903880
1195633,1363636,1228895,134741
11957050,5489781,2398176,3091605
1195917,803337,793337,10000
11963175,7741825,4566005,3175820
11963740,8434669,4938442,3496227
1196667,1065434,952100,113333
1196723,1064350,724664,339686
11969463,3306383,1548077,1758307
1197550,1171630,1171630,0
1197550,1173297,1173297,0
11975574,6662316,4555159,2107157
11984873,6031608,4254216,1777392
11986357,6936696,3433303,3503393
11987565,8022520,2793767,5228753
1198785,715343,522010,193333
1198890,970991,736635,234357
11989495,6944107,4323792,2620315
11990000,5000581,3544751,1455830
11990000,6871346,5212056,1659290
11990600,2790571,1822078,968493
1199680,2471479,1588319,883160
1200000,1040247,986287,53960
1200000,1089862,917592,172270
1200000,1312480,1216240,96240
1200000,1328887,1177467,151420
1200000,1403327,1142827,260500
1200000,1540105,1227656,312449
1200000,1828824,1798824,30000
1200000,973077,735327,237750
1200000,978123,810613,167510
12000000,14799466,11195702,3603764
12000000,4248380,3708380,540000
12001518,7532882,4289072,3243810
1200333,1496845,1326591,170253
1200833,644629,601296,43333
12011850,8358494,5361251,2997243
1201720,1375576,1345576,30000
1201910,1199863,1019863,180000
1202280,1575824,1235741,340083
1202417,820943,791277,29667
1202720,1035150,1035150,0
1203630,1998848,1665978,332870
1203630,2059095,1811798,247297
1203750,712710,247710,465000
1203800,1161184,1127184,34000
1204200,1451208,1151478,299730
1204460,1859462,1383055,476407
1204657,1122519,1081059,41460
1205267,1541313,1514585,26728
12054390,10884041,8224234,2659807
1206000,970083,935083,35000
1206030,392160,382760,9400
1206043,712963,236297,476667
12064333,9187868,6210198,2977670
12065556,7546713,4626530,2920183
1206667,1238261,1167564,70697
12068867,6875186,4741520,2133667
1206969,638613,605280,33333
